Date,Close,Volume,Open,High,Low,SMA_50,SMA_200,RSI,ATR
2020-01-22,71.84,2433089,72.38,72.82,71.69,52.3042,47.58255,-5.6393431487200445,8.670000000000002
2020-01-21,71.73,3736309,71.49,72.31,71.45,53.287000000000006,47.679249999999996,-4.45704259117187,8.370000000000005
2020-01-17,72.25,3368948,72.08,72.34,71.61,54.211000000000006,47.7915,2.44032831258356,8.370000000000005
2020-01-16,71.51,3158137,70.8,71.54,70.645,55.0954,47.90835,-4.238178349271735,7.959999999999994
2020-01-15,69.87,3346910,69.33,70.3835,69.26,55.9948,48.0091,-7.438788079200222,7.959999999999994
2020-01-14,69.38,3779429,69.42,70.1388,69.0103,56.8342,48.11445,-0.9348804351412241,7.959999999999994
2020-01-13,69.76,2886434,68.74,69.76,68.45,57.764,48.194250000000004,11.374886192348114,7.959999999999994
2020-01-10,68.28,3886974,69.37,69.41,68.0,58.681,48.263600000000004,11.267825272535816,6.6699999999999875
2020-01-09,68.93,2939056,68.65,68.98,68.235,59.708600000000004,48.32065000000001,-0.6949657667046694,6.6699999999999875
2020-01-08,67.56,3888194,66.67,68.38,66.49,60.677400000000006,48.37355,-4.425244735169784,6.6699999999999875
2020-01-07,66.54,3150493,66.75,67.0153,66.21,61.5678,48.42615,-10.794322715865363,6.6699999999999875
2020-01-06,67.05,2954504,65.11,67.11,65.0661,62.464,48.4796,2.7006442904956884,7.753899999999987
2020-01-03,66.28,4674758,65.57,67.12,65.51,63.2658,48.5321,-36.24642865428791,7.753899999999987
2020-01-02,67.91,3676799,67.1,67.91,66.46,64.1738,48.5796,-42.17252087968194,7.753899999999987
2019-12-31,66.08,2687573,65.22,66.22,64.9911,64.8146,48.617250000000006,-63.02994382907252,7.3489
2019-12-30,65.57,3652045,66.76,66.84,65.26,65.5898,48.65115,-71.5551811945686,7.3489
2019-12-27,66.74,2231724,67.3,67.31,66.371,66.17280000000001,48.685550000000006,-52.62180136327365,6.548900000000003
2019-12-26,66.78,2144744,66.02,66.82,66.0,66.6284,48.713950000000004,-42.08587573625681,5.392399999999995
2019-12-24,65.78,941862,65.91,65.9272,65.5501,67.1808,48.75175,-37.03400703709502,5.1477
2019-12-23,65.76,1919729,65.99,66.03,65.68,67.502,48.7971,-31.4370693989122,4.768900000000002
2019-12-20,65.89,2964490,65.59,66.165,65.55,67.7736,48.8504,-34.678983446751545,4.418899999999994
2019-12-19,64.94,2185702,64.24,64.96,64.22,67.9092,48.912299999999995,-30.43015133431541,4.760000000000005
2019-12-18,64.13,1707118,64.39,64.54,64.1295,68.1576,48.95870000000001,-52.9678816673858,4.250500000000002
2019-12-17,64.13,1786410,64.34,64.55,64.11,68.30980000000001,49.01845,-35.04494270217813,3.799999999999997
2019-12-16,64.11,2639754,63.94,64.5,63.93,68.5868,49.0709,-23.309808770161098,3.979999999999997
2019-12-13,62.8,4768179,62.51,63.61,62.0501,68.8258,49.1216,-48.41037427879564,5.859899999999996
2019-12-12,62.74,6283911,61.15,63.24,60.9987,68.9072,49.178000000000004,-37.90645761670754,6.911299999999997
2019-12-11,61.17,2427136,60.92,61.33,60.68,68.9424,49.222049999999996,-148.00968533164777,6.630000000000003
2019-12-10,60.66,2707119,60.83,61.24,60.23,68.8494,49.2761,-121.6029956067263,7.080000000000005
2019-12-09,60.88,2407307,61.18,61.62,60.8101,68.6168,49.34275,-86.31304192447101,7.080000000000005
2019-12-06,61.41,3136786,61.0,61.689,61.0,68.3464,49.4138,-141.26247508209826,6.589999999999996
2019-12-05,59.86,2650056,59.95,59.95,58.99,68.027,49.459399999999995,-230.2631479562034,7.175000000000004
2019-12-04,59.46,3095595,59.06,59.86,58.88,67.7222,49.510650000000005,-190.22115567467495,7.285000000000004
2019-12-03,58.38,5068584,57.88,58.49,57.05,67.3822,49.54769999999999,-316.43190631762957,9.115000000000009
2019-12-02,59.61,4052133,61.38,61.41,59.38,67.07300000000001,49.58185,-111.23143450751516,7.909999999999997
2019-11-29,61.22,1221646,61.56,61.71,61.08,66.79140000000001,49.617,-34.426754859497464,7.5
2019-11-27,61.88,1762032,61.49,61.9035,61.28,66.55059999999999,49.6524,-17.577428233726565,7.5
2019-11-26,61.09,1754501,60.76,61.24,60.55,66.303,49.68770000000001,-25.480904011232766,7.450000000000003
2019-11-25,60.69,2177492,59.9,60.71,59.9,66.07860000000001,49.731449999999995,-29.907388728275805,6.560000000000002
2019-11-22,59.33,2318076,59.4,59.485,58.69,65.8026,49.7685,-30.972532072540872,6.190000000000005
2019-11-21,58.99,2751350,59.29,59.4,58.4554,65.53540000000001,49.789750000000005,-34.64303353836061,4.853500000000004
2019-11-20,59.27,4137608,59.58,59.87,58.271,65.3206,49.82769999999999,-15.90001441785786,4.853500000000004
2019-11-19,59.9,2687331,60.38,60.38,59.525,65.1808,49.84545,-5.208966075443811,4.853500000000004
2019-11-18,59.95,2410188,59.71,60.16,59.43,65.0698,49.85625,-6.641059462393713,4.853500000000004
2019-11-15,59.9,2335399,59.44,59.9,59.03,64.8826,49.83365,-11.995241694150707,4.853500000000004
2019-11-14,58.64,2686041,58.23,58.69,57.81,64.683,49.818200000000004,-9.942855998753814,4.853500000000004
2019-11-13,58.37,3572165,57.69,58.64,57.57,64.4756,49.810050000000004,-8.795621127285571,4.853500000000004
2019-11-12,58.29,2836629,58.2,58.8963,57.86,64.3074,49.79795,-0.11499274875122012,4.333500000000001
2019-11-11,57.96,1833722,57.46,58.085,57.36,64.0656,49.79005,-17.519052032021946,4.543500000000002
2019-11-08,58.29,1817634,57.7,58.3159,57.25,63.7908,49.78575,-50.92708630749894,4.653500000000001
2019-11-07,57.95,3925437,58.15,58.63,57.61,63.513000000000005,49.78835,-97.90751166615826,3.990000000000002
2019-11-06,57.33,2527574,57.29,57.5,56.7455,63.225,49.7908,-94.286859676809,3.964500000000001
2019-11-05,57.26,2370794,57.65,57.78,57.1005,62.9252,49.801449999999996,-79.62085175791162,3.6345000000000027
2019-11-04,57.45,2765356,57.77,57.83,57.25,62.644000000000005,49.81585,-41.10636082668003,3.6345000000000027
2019-11-01,56.8,3668727,56.13,56.8,56.0196,62.382600000000004,49.829499999999996,-48.96899410082693,4.360400000000006
2019-10-31,55.24,3960697,55.73,55.73,54.42,62.0998,49.832,-95.70017943347054,5.960000000000001
2019-10-30,55.74,3092509,55.38,55.95,54.5701,61.819399999999995,49.83870000000001,-103.70066807861556,5.739999999999995
2019-10-29,55.24,3363956,55.15,55.78,55.0599,61.558600000000006,49.84535000000001,-141.15215269959808,5.479999999999997
2019-10-28,55.33,3545232,55.1,55.59,55.1,61.2866,49.8522,-127.7463491011803,4.476299999999995
2019-10-25,54.46,3881005,53.38,54.7,53.38,61.0246,49.853649999999995,-123.76662986878719,5.516299999999994
2019-10-24,53.73,3839458,54.03,54.13,53.27,60.7684,49.8619,-152.50603847218403,5.626299999999993
2019-10-23,53.53,2922347,52.91,53.54,52.77,60.49799999999999,49.86265,-166.94832850497545,5.859999999999999
2019-10-22,53.03,3524166,53.93,54.04,52.98,60.233000000000004,49.86345,-185.72912976985026,5.859999999999999
2019-10-21,53.64,2539074,53.32,53.68,53.03,59.9476,49.867799999999995,-131.77127836603688,5.859999999999999
2019-10-18,52.5,2721441,52.93,53.27,51.98,59.675999999999995,49.87175,-168.33670007845677,5.850000000000001
2019-10-17,53.19,3372833,53.45,53.7361,52.84,59.4284,49.8838,-75.30964968041249,5.850000000000001
2019-10-16,52.81,2992079,52.8,53.19,52.53,59.1498,49.896800000000006,-87.23384619823241,5.850000000000001
2019-10-15,53.09,3171779,52.11,53.49,52.06,58.876000000000005,49.916199999999996,-81.74113324512433,4.82
2019-10-14,51.59,2678496,51.51,51.9,51.34,58.59219999999999,49.9339,-97.35681288240025,4.609999999999999
2019-10-11,51.73,6788832,51.7,52.96,51.64,58.3116,49.9497,-58.18163593066157,4.609999999999999
2019-10-10,50.21,5025468,49.12,50.65,49.03,57.99799999999999,49.966150000000006,-120.05800386057459,6.75
2019-10-09,49.13,4782876,48.95,49.695,48.6,57.6818,49.97305,-143.42632668662975,6.990000000000002
2019-10-08,47.88,6468719,49.12,49.53,47.8299,57.3568,49.97875,-241.7500532858565,6.870100000000001
2019-10-07,50.14,4406078,50.41,51.3,50.01,57.077,49.9908,-37.39835364207846,6.3001000000000005
2019-10-04,50.82,5332804,49.27,50.96,49.214,56.8112,49.997749999999996,-21.358566015205966,6.210099999999997
2019-10-03,48.86,7220451,47.6,48.87,46.12,56.53240000000001,49.99895000000001,-36.64869748235853,7.920000000000002
2019-10-02,47.78,8201031,49.48,49.5,47.01,56.2332,49.9963,-43.35607856047349,7.616100000000003
2019-10-01,50.39,6249718,52.77,53.16,50.2813,56.017599999999995,50.0126,-16.647294512442684,7.616100000000003
2019-09-30,52.31,3103649,51.84,52.67,51.82,55.85059999999999,50.040299999999995,0.5281934130894541,7.616100000000003
2019-09-27,51.52,4960883,52.85,52.89,50.67,55.6634,50.0617,-6.550985896472298,7.3700000000000045
2019-09-26,52.4,3771104,52.76,52.88,51.6096,55.4832,50.09365,-0.4165194431583643,7.3700000000000045
2019-09-25,52.78,3977947,51.9,53.03,51.05,55.3416,50.1361,0.04072146233984597,7.039999999999999
2019-09-24,51.83,6005724,53.76,53.98,51.28,55.18899999999999,50.168,2.4236805651466824,7.859999999999999
2019-09-23,53.14,2272554,52.75,53.52,52.62,55.0842,50.21320000000001,7.128005615991199,7.859999999999999
2019-09-20,53.06,4024582,54.28,54.44,52.74,54.953199999999995,50.254349999999995,12.898134823943735,8.32
2019-09-19,53.95,3376703,54.19,54.78,53.7617,54.8078,50.30480000000001,19.88248624081443,8.660000000000004
2019-09-18,53.97,4231869,53.65,54.04,52.44,54.6496,50.34845,24.796342363348984,8.660000000000004
2019-09-17,53.85,2238115,53.34,53.93,53.26,54.5048,50.401450000000004,17.854011773627676,8.660000000000004
2019-09-16,53.5,2274735,53.29,53.74,53.09,54.361000000000004,50.456,13.73112642918683,8.660000000000004
2019-09-13,53.96,2551391,54.37,54.57,53.76,54.2536,50.516749999999995,25.269155921199086,7.770000000000003
2019-09-12,54.1,3661253,54.1,54.75,53.6791,54.1558,50.5867,31.211777510155372,4.4986999999999995
2019-09-11,53.62,2772936,52.65,53.63,52.28,54.0428,50.6621,22.55832764986772,4.109999999999999
2019-09-10,52.52,2827867,52.08,52.52,51.37,53.8952,50.71745,2.6506997298013175,4.109999999999999
2019-09-09,52.46,2289334,53.03,53.0499,51.96,53.7454,50.7789,9.54417882534436,3.730000000000004
2019-09-06,52.44,2455196,52.53,52.81,52.1161,53.596199999999996,50.82375,1.001750486810593,3.730000000000004
2019-09-05,52.32,3355114,51.8,52.86,51.74,53.46979999999999,50.870650000000005,-4.872952952973449,3.5
2019-09-04,50.36,2429108,49.96,50.41,49.534,53.3096,50.9118,-14.981764326265349,5.246000000000002
2019-09-03,48.78,2798929,48.66,49.18,47.99,53.119400000000006,50.9414,-69.00312870402553,6.789999999999999
2019-08-30,49.64,2951009,50.51,50.5299,49.1,52.953,50.97575,-40.81402990450587,6.789999999999999
2019-08-29,49.68,3411910,49.33,49.99,48.741,52.7808,51.007349999999995,-63.50457616750924,6.759999999999998
2019-08-28,47.89,2717672,46.52,47.9762,46.12,52.5796,51.0418,-99.74477212365733,8.630000000000003
2019-08-27,46.9,3904037,48.24,48.42,46.5,52.370999999999995,51.0769,-133.12859161840058,8.630000000000003
2019-08-26,47.47,4527071,47.14,47.47,46.32,52.175200000000004,51.121449999999996,-87.17983465997537,8.630000000000003
2019-08-23,45.98,7906817,49.07,49.9999,45.2799,51.9458,51.1181,-160.126470359593,9.470100000000002
2019-08-22,49.77,3745534,50.27,50.6361,48.81,51.805200000000006,51.12985,-21.668841281984854,8.350100000000005
2019-08-21,49.88,3300439,49.89,50.1,49.51,51.698,51.13685,-17.960460186559388,7.770000000000003
2019-08-20,48.68,3982999,49.58,49.85,48.63,51.5568,51.14639999999999,-18.996539675399134,7.770000000000003
2019-08-19,49.81,4132041,49.8,50.22,49.4,51.4482,51.1783,-11.215342694511875,7.580100000000002
2019-08-16,48.08,4104839,46.98,48.3399,46.94,51.3032,51.1997,-20.737186569163782,7.580100000000002
2019-08-15,46.1,7233953,46.22,46.57,45.01,51.135999999999996,51.2197,-32.63369745818491,5.626100000000001
2019-08-14,45.73,10357590,47.88,48.24,45.69,50.97599999999999,51.24285,-23.545908586854154,5.626100000000001
2019-08-13,50.21,6166381,47.78,50.9783,47.59,50.9096,51.29125,6.3393153475388,5.968299999999999
2019-08-12,47.96,4710742,48.91,49.2309,47.43,50.8082,51.33055,-3.7143335655594854,5.968299999999999
2019-08-09,49.73,6514156,50.3,50.64,48.79,50.73,51.3779,2.1554233461100694,5.968299999999999
2019-08-08,50.84,5007275,48.89,50.84,48.56,50.6968,51.438900000000004,10.439612276669607,5.968299999999999
2019-08-07,48.09,8132269,46.28,48.48,45.11,50.594800000000006,51.4934,5.621624467123212,5.968299999999999
2019-08-06,48.0,5088705,47.1,48.0954,46.2801,50.4986,51.5487,3.6745981385745807,5.968299999999999
2019-08-05,46.13,9030510,48.28,48.33,45.0,50.359399999999994,51.590199999999996,2.561152175193456,5.978299999999997
2019-08-02,50.67,6836196,51.29,51.39,49.73,50.341,51.66365,4.602175304555729,6.390000000000001
2019-08-01,51.82,8602170,53.32,55.0568,51.36,50.342800000000004,51.7373,7.1882166295117855,10.056800000000003
2019-07-31,53.19,5429544,55.2,55.29,51.971,50.40240000000001,51.83345,13.135926597700163,10.29
2019-07-30,55.1,2480110,54.61,55.28,54.37,50.521800000000006,51.9412,14.396388456732808,10.29
2019-07-29,55.46,1802805,55.68,55.7,55.1148,50.6734,52.05625,19.017871727818303,10.700000000000003
2019-07-26,55.74,1860796,55.09,55.87,55.02,50.7854,52.16375,24.186001054685974,10.869999999999997
2019-07-25,54.66,3708855,55.25,55.25,54.2,50.8622,52.25515,22.950589625715182,10.869999999999997
2019-07-24,55.5,2461640,54.28,55.5,54.23,50.995,52.3507,16.64772108810125,10.869999999999997
2019-07-23,54.73,2622704,54.25,54.73,53.77,51.13400000000001,52.451,21.384377404226527,10.869999999999997
2019-07-22,53.58,2546432,53.44,53.9048,53.1319,51.19780000000001,52.5516,13.837675945535622,10.869999999999997
2019-07-19,53.18,2998605,54.8,54.8,53.1,51.215199999999996,52.64685,9.402175195987468,10.869999999999997
2019-07-18,54.17,2741047,53.26,54.36,52.99,51.2682,52.751599999999996,21.415729652301266,10.869999999999997
2019-07-17,53.61,2837020,54.7,54.77,53.58,51.29240000000001,52.854699999999994,20.1321938854138,10.869999999999997
2019-07-16,54.64,2263329,55.19,55.291,54.51,51.3296,52.94915,29.14700105220666,6.140000000000001
2019-07-15,55.23,1810503,55.46,55.46,54.95,51.397600000000004,53.0411,25.91209244452415,4.509999999999998
2019-07-12,55.16,2427182,54.77,55.2201,54.58,51.438,53.145900000000005,20.82319501556678,3.899000000000001
2019-07-11,54.47,3822290,54.53,54.66,53.9,51.46620000000001,53.244949999999996,9.78317216036406,2.8799999999999955
2019-07-10,54.15,4260718,54.01,54.69,53.69,51.4702,53.349500000000006,-9.101428920733284,2.8799999999999955
2019-07-09,53.38,2006490,52.48,53.5399,52.451,51.458400000000005,53.45715,-23.100839422594547,3.418999999999997
2019-07-08,53.23,2254424,53.27,53.47,52.85,51.446,53.56375,-29.95466743870145,3.0489999999999995
2019-07-05,53.99,3417525,53.53,54.16,52.75,51.455799999999996,53.684,-6.111501756949636,3.0489999999999995
2019-07-03,54.23,1488443,53.42,54.27,53.3436,51.461200000000005,53.79045,-13.681540893401191,3.0090000000000003
2019-07-02,53.04,2124059,52.6,53.06,52.1,51.44,53.88184999999999,-18.431104514179694,3.3599999999999994
2019-07-01,52.56,4326115,53.19,53.3099,51.95,51.418800000000005,53.98375,-11.16389275271365,3.509999999999998
2019-06-28,51.35,2845834,51.04,51.54,50.745,51.3954,54.082,-20.60681265060657,4.715000000000003
2019-06-27,50.47,2230393,50.4,50.77,50.2,51.355599999999995,54.164950000000005,-60.265300360485156,5.259999999999998
2019-06-26,50.0,3243848,50.65,50.93,49.91,51.306799999999996,54.25950000000001,-59.06038070033148,5.550000000000004
2019-06-25,50.11,3304209,51.68,51.7,50.05,51.2626,54.35014999999999,-114.37820603700561,5.550000000000004
2019-06-24,51.96,2137934,52.25,52.45,51.88,51.2946,54.456900000000005,-36.85294516927061,5.310100000000006
2019-06-21,52.16,3595224,52.18,52.95,52.0201,51.362199999999994,54.5788,-32.27338899495132,4.780000000000001
2019-06-20,52.41,4128554,52.53,52.63,51.255,51.4176,54.7019,-19.993039884892866,4.780000000000001
2019-06-19,50.99,3775111,50.7,51.27,50.13,51.4438,54.841300000000004,-32.02321449257346,4.3600000000000065
2019-06-18,50.54,4199078,50.11,51.21,49.9,51.49679999999999,54.9734,-28.606771574021252,4.3700000000000045
2019-06-17,49.11,1840321,49.16,49.5,48.983,51.541000000000004,55.105999999999995,-44.479784744655774,5.287000000000006
2019-06-14,49.01,2055726,49.03,49.36,48.6,51.571799999999996,55.2208,-64.16443010882057,5.670000000000002
2019-06-13,49.24,3005159,49.15,49.42,48.75,51.637,55.330549999999995,-63.813353223418574,4.7098999999999975
2019-06-12,48.63,3015996,48.75,49.07,48.35,51.614200000000004,55.4492,-56.183245007814946,4.9598999999999975
2019-06-11,48.88,3699342,49.96,50.175,48.52,51.594199999999994,55.556549999999994,-41.92422073807526,4.600000000000001
2019-06-10,48.91,5061256,49.15,49.88,48.8801,51.598800000000004,55.684749999999994,-25.882565360988878,4.600000000000001
2019-06-07,48.26,5322830,47.44,48.88,47.345,51.5678,55.813900000000004,-23.657308161867817,5.605000000000004
2019-06-06,46.89,4725976,46.18,47.26,45.81,51.544000000000004,55.96059999999999,-34.245559929143184,7.140000000000001
2019-06-05,45.99,4596306,45.72,46.025,44.73,51.5418,56.09495000000001,-50.82421466631675,8.220000000000006
2019-06-04,44.83,5976836,43.28,44.9099,43.05,51.5238,56.209,-348.9804052080129,9.900000000000006
2019-06-03,42.1,7024881,42.45,43.03,41.42,51.361599999999996,56.3083,-452.8003557952683,11.21
2019-05-31,42.52,5222390,42.88,43.31,42.43,51.2528,56.38995,-351.84216107428506,9.850000000000001
2019-05-30,44.25,4629491,44.28,44.7199,43.66,51.1432,56.49865,-71.67310795231788,9.79
2019-05-29,43.88,6781443,44.19,44.41,43.1481,51.004,56.54785000000001,-71.24945978479124,8.754999999999995
2019-05-28,44.8,3667835,46.25,46.75,44.8,50.938199999999995,56.6378,-34.91517575352535,8.754999999999995
2019-05-24,46.06,3730757,46.59,46.789,45.75,50.89939999999999,56.68015,-18.866380411769697,8.754999999999995
2019-05-23,45.89,7805417,46.35,46.36,45.04,50.8946,56.6896,-22.35565049144381,8.754999999999995
2019-05-22,47.57,3591732,47.47,48.09,47.33,50.8326,56.73665,-4.531346672309809,8.754999999999995
2019-05-21,47.99,2976275,47.7,48.23,47.55,50.75599999999999,56.728100000000005,-3.4986261076115,8.46
2019-05-20,46.74,4861714,46.82,47.49,46.35,50.626999999999995,56.70025,-11.001983380433984,7.460000000000001
2019-05-17,47.73,6038225,47.39,49.11,47.37,50.4796,56.64809999999999,-1.3425933039607827,7.689999999999998
2019-05-16,48.62,4826059,47.74,49.43,47.73,50.3428,56.632650000000005,9.446334357125608,8.009999999999998
2019-05-15,47.33,5612489,45.69,47.72,45.5515,50.1746,56.5867,7.785664348039674,8.009999999999998
2019-05-14,46.51,5962140,45.91,47.4,45.82,50.0116,56.56795,9.562735900922235,8.009999999999998
2019-05-13,45.36,11209940,46.14,46.68,44.89,49.80879999999999,56.540499999999994,19.27505060998591,7.0
2019-05-10,48.97,7709477,47.85,49.47,46.1216,49.693599999999996,56.492000000000004,25.610595012947343,6.321899999999999
2019-05-09,48.45,7327245,47.615,48.68,46.64,49.590999999999994,56.43719999999999,18.769630122488593,6.321899999999999
2019-05-08,48.83,6251040,48.8,49.78,48.47,49.504,56.3548,21.43164504225416,4.980000000000004
2019-05-07,49.06,8582157,50.21,50.55,47.91,49.4018,56.23755,19.047653233388544,5.659999999999997
2019-05-06,51.64,4728673,49.71,51.8599,49.54,49.3624,56.1211,21.622093807398315,6.969900000000003
2019-05-03,52.25,3004351,51.61,52.41,51.5,49.3146,56.0032,23.847845616355855,7.519999999999996
2019-05-02,50.8,6456964,51.03,51.5958,49.93,49.22599999999999,55.8837,14.02034594199489,7.519999999999996
2019-05-01,51.15,5548966,52.71,52.81,51.14,49.1458,55.762550000000005,13.700201146847448,7.920000000000002
2019-04-30,52.3,3317132,52.03,52.4699,51.2,49.102399999999996,55.6487,21.715829663210258,7.920000000000002
2019-04-29,52.2,2155362,52.06,52.556,52.01,49.0634,55.53320000000001,18.321468820662105,7.920000000000002
2019-04-26,52.02,3114711,51.35,52.04,50.87,49.0362,55.4237,14.749448684268302,7.920000000000002
2019-04-25,51.34,2958243,51.37,51.69,50.63,48.998400000000004,55.31305,17.408687155152194,7.920000000000002
2019-04-24,51.48,2348824,51.72,51.915,51.3483,48.9482,55.210899999999995,21.019126170064425,7.920000000000002
2019-04-23,51.75,3660628,50.64,51.8983,50.51,48.898599999999995,55.104,26.449878792092505,6.6884000000000015
2019-04-22,50.39,1745595,49.88,50.5087,49.805,48.8456,54.9942,9.972830972471414,6.170000000000002
2019-04-18,50.3,3240926,50.37,50.45,49.5915,48.800399999999996,54.895649999999996,12.60662450576892,4.900000000000006
2019-04-17,50.03,3776583,51.08,51.08,49.818,48.773999999999994,54.811350000000004,8.790861137865733,4.900000000000006
2019-04-16,50.43,2888730,50.85,50.87,50.099,48.7732,54.736000000000004,9.737614206707235,3.270000000000003
2019-04-15,50.35,2762549,50.49,50.53,49.88,48.78020000000001,54.64144999999999,-14.3656895399713,3.218499999999999
2019-04-12,50.45,3310485,50.37,50.5999,49.98,48.787,54.550599999999996,-22.50610878007255,3.218499999999999
2019-04-11,49.47,3231204,49.79,49.79,49.15,48.7372,54.454249999999995,-17.79241393556734,3.6600000000000037
2019-04-10,49.51,3295999,49.26,49.56,49.01,48.684200000000004,54.3683,-23.552907952145546,3.5459999999999994
2019-04-09,49.01,5582287,49.23,49.42,48.705,48.6162,54.263099999999994,-91.36617688144773,3.850999999999999
2019-04-08,49.81,3435480,49.43,49.85,49.05,48.592600000000004,54.152,-41.939223353395874,3.335000000000001
2019-04-05,49.66,3987901,49.39,49.71,49.21,48.575,54.04110000000001,-41.37530299687049,3.210000000000001
2019-04-04,49.01,4474823,48.8,49.1361,48.4,48.573,53.9275,-41.39115573036432,3.5150000000000006
2019-04-03,48.65,4909469,49.09,49.2999,48.28,48.56580000000001,53.80950000000001,-56.35297827305618,3.618299999999998
2019-04-02,48.41,2766905,48.45,48.52,47.94,48.5492,53.694,-78.336217120605,3.1400000000000006
2019-04-01,48.36,4297339,47.79,48.49,47.64,48.543800000000005,53.58644999999999,-49.665142456299435,3.4399999999999977
2019-03-29,46.76,6033232,46.67,46.86,46.048,48.501400000000004,53.47335,-76.21113250652635,5.0319999999999965
2019-03-28,45.87,5755394,45.66,46.09,45.04,48.440599999999996,53.3539,-96.53722740807808,5.829999999999998
2019-03-27,45.34,7762069,46.08,46.37,44.5,48.382200000000005,53.239200000000004,-174.2097599351588,6.099899999999998
2019-03-26,46.03,7521372,46.01,46.5823,45.32,48.365,53.12469999999999,-91.04798419625081,6.099899999999998
2019-03-25,45.02,8803424,45.0,45.62,44.38,48.345600000000005,53.012,-143.05192584221462,5.469999999999999
2019-03-22,45.18,10369480,47.16,47.47,45.1559,48.3526,52.90520000000001,-89.1686029906597,5.469999999999999
2019-03-21,47.92,7987114,45.93,48.17,45.91,48.46900000000001,52.80955,-10.30589252212593,5.469999999999999
2019-03-20,46.39,7470820,46.72,47.38,45.8,48.546400000000006,52.71009999999999,-18.178293461255592,5.469999999999999
2019-03-19,46.86,5586067,47.4,47.8099,46.34,48.598600000000005,52.60485,-21.2057646691442,5.329999999999998
2019-03-18,46.78,4423929,46.45,46.97,46.3167,48.6566,52.50835,-20.616912390939575,4.919899999999998
2019-03-15,46.33,5505577,45.95,46.75,45.85,48.687200000000004,52.412150000000004,-19.18139625428367,4.919899999999998
2019-03-14,45.65,4292645,45.77,45.9799,45.41,48.678999999999995,52.3067,-22.25723270981294,4.140000000000001
2019-03-13,45.76,4880874,45.35,46.25,45.26,48.6764,52.2016,-18.950086516748428,4.109999999999999
2019-03-12,44.87,3710305,44.65,45.14,44.57,48.6224,52.097049999999996,-26.895333015942228,3.789999999999999
2019-03-11,44.4,3792179,42.88,44.45,42.87,48.5506,51.990249999999996,-18.041250030882566,5.300000000000004
2019-03-08,42.53,6211747,41.79,42.6,41.56,48.46639999999999,51.873450000000005,-26.19343453143955,6.609999999999999
2019-03-07,42.82,6234746,43.65,43.7187,42.36,48.368199999999995,51.76285,-18.132265854270884,6.609999999999999
2019-03-06,43.88,4297895,44.8,44.8,43.76,48.2734,51.6616,-13.965987688391351,6.609999999999999
2019-03-05,44.74,3872216,44.99,45.1,44.44,48.221599999999995,51.56465,-0.5809041564199617,6.609999999999999
2019-03-04,44.89,7852888,46.0,46.12,43.69,48.1892,51.46854999999999,-0.6380914078684157,6.609999999999999
2019-03-01,45.45,4263045,45.45,45.66,44.69,48.191,51.381800000000005,-23.28447381450154,6.249899999999997
2019-02-28,44.58,3233638,44.75,44.98,44.45,48.103199999999994,51.291000000000004,-17.69968445178884,6.249899999999997
2019-02-27,44.87,3528495,44.57,45.07,44.055,48.0316,51.2095,-19.974760838067382,5.409999999999997
2019-02-26,44.97,3158651,44.84,45.4155,44.75,47.95440000000001,51.13105,-17.670572000498694,5.189999999999998
2019-02-25,45.08,5133342,45.63,45.91,45.0018,47.87479999999999,51.05205,-11.36447348886415,4.689999999999998
2019-02-22,44.91,6845162,44.41,44.98,44.26,47.740199999999994,50.96955,-6.299341352895112,4.689999999999998
2019-02-21,44.07,4560864,44.23,44.4,43.55,47.5766,50.890600000000006,-16.490715983513724,4.559999999999995
2019-02-20,44.56,4316424,44.28,44.7783,44.0085,47.451800000000006,50.8161,-2.0404124947558984,4.559999999999995
2019-02-19,44.3,3759287,43.66,44.64,43.64,47.314800000000005,50.74570000000001,-0.1112658349026674,4.559999999999995
2019-02-15,44.07,5468468,43.6,44.08,43.49,47.1502,50.668,17.139949746623145,3.759999999999998
2019-02-14,42.69,6068335,42.42,43.3,42.0,46.96,50.57535000000001,-0.6868119657750782,4.119999999999997
2019-02-13,42.98,5167336,43.02,43.4499,42.81,46.7792,50.480850000000004,-11.080031341938565,4.119999999999997
2019-02-12,42.61,4664555,41.83,42.779,41.78,46.6046,50.38844999999999,-36.88402072476279,4.339999999999996
2019-02-11,41.03,4276447,41.28,41.4069,40.75,46.395599999999995,50.290150000000004,-69.79067600717156,5.159999999999997
2019-02-08,40.94,4917709,40.16,40.99,39.75,46.179399999999994,50.1982,-103.97436884805074,6.159999999999997
2019-02-07,40.82,7418839,41.2,41.46,39.98,45.988,50.10735,-78.82960073017492,6.159999999999997
2019-02-06,42.05,3420344,42.07,42.3,41.6532,45.823,50.02125,-36.48087196111922,6.159999999999997
2019-02-05,42.21,5316901,41.93,42.36,41.65,45.666599999999995,49.9328,-35.09306636228936,6.159999999999997
2019-02-04,41.69,3936410,40.88,41.72,40.52,45.49179999999999,49.8415,-47.55123699474075,5.229999999999997
2019-02-01,40.83,5216594,40.87,41.35,40.44,45.301399999999994,49.74615000000001,-62.086639392481885,5.0283000000000015
2019-01-31,40.8,8204725,39.72,41.01,39.6,45.1084,49.656949999999995,-45.86401484330909,5.1783
2019-01-30,39.74,7242298,38.67,40.15,38.32,44.9138,49.5638,-87.46339923144194,6.32
2019-01-29,37.94,4379798,38.18,38.44,37.56,44.6824,49.46205,-120.45015811980406,6.519999999999996
