Date,Close,Volume,Open,High,Low
08/10/2022,89.03,8169316,88.29,89.175,87.085
08/09/2022,83.80,5581101,84.34,84.66,83.10
08/08/2022,84.87,6551551,86.21,87.70,84.11
08/05/2022,85.06,7612197,82.80,85.56,82.74
08/04/2022,85.58,6793768,85.75,86.19,84.55
08/03/2022,85.82,7349152,83.28,86.56,83.13
08/02/2022,82.00,7797403,82.61,84.9898,81.19
08/01/2022,83.66,9870575,82.63,85.25,82.18
07/29/2022,84.47,9893866,81.76,85.01,81.28
07/28/2022,80.83,12277230,78.44,81.30,76.26
07/27/2022,77.97,9784296,74.27,78.9801,74.09
07/26/2022,72.34,11276570,74.04,74.15,71.81
07/25/2022,74.98,9424147,75.11,75.53,73.67
07/22/2022,74.80,8868061,76.96,77.69,73.40
07/21/2022,76.87,8852768,74.27,76.93,72.86
07/20/2022,74.62,12396040,73.33,75.4899,72.57
07/19/2022,73.23,10098500,69.94,73.57,69.60
07/18/2022,67.83,8194952,71.20,71.63,67.07
07/15/2022,69.54,9905517,68.20,69.57,67.09
07/14/2022,65.75,12825340,63.57,66.10,62.16
07/13/2022,66.24,11907850,64.29,67.89,64.03
07/12/2022,67.39,8034008,68.87,70.21,66.34
07/11/2022,69.22,6939984,70.09,70.63,68.78
07/08/2022,71.63,10610020,70.86,72.7296,69.98
07/07/2022,71.82,8082132,69.7807,72.29,69.7807
07/06/2022,68.79,10819890,68.15,70.1699,66.825
07/05/2022,68.06,11532800,64.83,68.11,63.26
07/01/2022,67.67,10493060,65.25,67.95,63.84
06/30/2022,65.59,12643500,65.18,67.46,63.15
06/29/2022,67.38,9291669,67.84,68.35,66.30
06/28/2022,67.59,14760930,72.78,74.44,67.43
06/27/2022,71.94,8297859,73.29,73.45,71.26
06/24/2022,72.69,9277991,68.22,72.73,68.15
06/23/2022,66.39,11448000,65.72,66.8288,63.76
06/22/2022,64.52,10063080,62.58,66.79,62.33
06/21/2022,64.92,8899080,63.41,65.71,63.37
06/17/2022,60.47,12106730,60.27,62.15,58.59
06/16/2022,60.24,12441680,62.11,62.3112,58.70
06/15/2022,66.65,13417520,65.792,69.12,63.07
06/14/2022,64.03,12747550,65.525,66.15,62.275
06/13/2022,64.64,13407380,67.32,68.40,63.61
06/10/2022,72.96,10201780,75.98,76.50,72.87
06/09/2022,79.94,9555424,84.85,86.36,79.87
06/08/2022,86.08,6714378,87.80,89.02,85.53
06/07/2022,88.95,6904439,84.18,89.28,83.8501
06/06/2022,86.44,7023035,88.40,89.5383,85.73
06/03/2022,85.75,8448823,86.95,88.00,85.07
06/02/2022,90.14,9263357,85.25,90.22,83.72
06/01/2022,85.37,12219170,88.88,89.56,83.64
05/31/2022,87.45,9368137,87.82,89.73,85.60
05/27/2022,89.01,9095767,84.49,89.0602,84.3576
05/26/2022,82.84,10289910,78.99,83.92,78.88
05/25/2022,78.28,9618607,75.25,79.415,75.04
05/24/2022,76.21,10000160,75.40,76.94,72.11
05/23/2022,77.97,8728100,75.69,78.44,74.27
05/20/2022,73.85,14309580,75.93,76.24,68.68
05/19/2022,73.71,12067560,73.19,76.45,72.43
05/18/2022,75.23,11188000,82.49,82.6599,74.37
05/17/2022,85.42,9367449,84.44,85.65,82.07
05/16/2022,80.59,9002870,80.52,82.93,79.0416
05/13/2022,81.46,12191820,78.64,82.409,78.00
05/12/2022,76.09,15103630,74.39,78.11,71.9309
05/11/2022,76.40,14137770,79.57,83.18,75.89
05/10/2022,80.14,13279600,83.50,84.39,77.65
05/09/2022,79.72,12736070,84.14,84.94,78.63
05/06/2022,88.23,13026500,88.01,90.40,84.50
05/05/2022,89.73,17335810,97.28,97.37,86.73
05/04/2022,100.43,15271520,92.56,100.88,90.30
05/03/2022,92.09,11027870,91.16,93.75,90.09
05/02/2022,90.81,13005510,89.26,91.77,84.71
04/29/2022,89.34,12550550,97.45,99.00,88.7099
04/28/2022,100.38,10951090,96.78,101.60,93.54
04/27/2022,93.36,10594940,93.27,97.065,91.8104
04/26/2022,92.53,11509700,99.51,99.55,92.50
04/25/2022,101.30,12037540,97.93,101.469,94.56
04/22/2022,99.69,10642280,107.62,107.94,99.20
04/21/2022,108.61,8543611,116.63,117.77,107.86
04/20/2022,113.69,8736495,115.37,115.8986,112.74
04/19/2022,113.91,7687735,108.60,114.52,108.482
04/18/2022,108.71,6748250,107.86,110.0299,106.9407
04/14/2022,108.65,6975141,112.99,113.87,108.48
04/13/2022,112.80,7047495,108.83,113.37,108.74
04/12/2022,109.13,9118889,112.687,114.67,107.85
04/11/2022,110.32,6388442,113.58,114.28,109.91
04/08/2022,116.41,6495311,116.61,118.66,115.05
04/07/2022,117.26,7267225,114.76,118.74,113.18
04/06/2022,115.62,9206704,115.83,117.43,113.0741
04/05/2022,119.23,6092361,122.52,124.61,118.15
04/04/2022,123.53,4653647,120.83,123.89,120.15
04/01/2022,120.58,6850490,121.01,121.09,117.6973
03/31/2022,119.80,6692718,124.86,125.54,119.63
03/30/2022,125.54,5336030,126.85,127.56,123.6404
03/29/2022,127.82,7236091,126.645,128.30,124.36
03/28/2022,123.25,7393215,120.19,123.31,118.65
03/25/2022,120.63,5748900,119.502,120.97,117.365
03/24/2022,119.00,4491331,115.43,119.00,114.61
03/23/2022,113.90,5069641,116.37,117.58,113.83
03/22/2022,118.37,6513740,115.62,119.20,115.60
03/21/2022,114.47,7506786,114.59,116.04,111.58
03/18/2022,114.39,6148051,109.68,114.79,109.046
03/17/2022,110.85,7506103,105.377,110.95,105.11
03/16/2022,107.00,10438110,102.91,107.00,99.27
03/15/2022,100.11,7708645,95.86,100.665,94.97
03/14/2022,94.07,7247963,96.77,99.20,93.17
03/11/2022,96.17,9597486,101.86,102.26,95.75
03/10/2022,100.03,8077630,97.86,100.62,96.40
03/09/2022,101.23,8842842,99.86,102.75,98.25
03/08/2022,93.76,16802420,96.08,101.32,93.01
03/07/2022,96.06,13056890,104.88,105.06,95.96
03/04/2022,105.27,11253390,105.01,106.22,102.12
03/03/2022,107.90,11707610,111.54,112.03,106.5901
03/02/2022,109.70,12709150,105.664,110.86,105.04
03/01/2022,104.00,10813960,107.88,109.29,101.82
02/28/2022,108.78,10903560,105.63,110.10,104.4238
02/25/2022,109.62,11338250,103.90,109.79,102.61
02/24/2022,102.92,18091370,90.75,103.24,90.54
02/23/2022,98.32,15103990,106.26,106.79,98.05
02/22/2022,104.19,11755270,105.78,108.45,101.29
02/18/2022,107.44,9125307,109.95,110.8663,105.70
02/17/2022,109.69,8353059,114.48,114.97,109.18
02/16/2022,117.26,7696988,115.06,118.3262,113.5238
02/15/2022,116.74,9746146,115.015,116.92,114.57
02/14/2022,111.59,12200100,112.11,113.38,108.64
02/11/2022,112.56,12697830,119.67,121.43,111.35
02/10/2022,119.82,11558910,121.31,126.59,117.8793
02/09/2022,126.37,9299421,124.56,126.67,124.4204
02/08/2022,121.24,8663955,117.78,121.92,116.6183
02/07/2022,118.24,7321554,120.02,121.205,117.1004
02/04/2022,119.45,8459883,117.52,122.60,115.54
02/03/2022,117.68,8857867,121.38,123.058,117.02
02/02/2022,126.76,10222710,125.17,127.34,123.17
02/01/2022,123.29,7107170,121.35,123.64,118.29
01/31/2022,120.75,8764040,113.97,120.972,112.87
01/28/2022,114.58,12638090,107.67,114.58,104.02
01/27/2022,106.55,10835130,111.815,114.32,105.22
01/26/2022,108.38,15475530,113.74,116.19,104.8142
01/25/2022,108.80,14093550,107.94,113.07,103.3801
01/24/2022,113.30,21022610,107.22,113.5979,98.56
01/21/2022,111.78,16252050,117.86,119.79,111.75
01/20/2022,118.85,10253460,124.46,128.549,118.36
01/19/2022,122.89,9600462,128.06,129.39,122.59
01/18/2022,126.89,13485650,129.59,129.79,125.83
01/14/2022,133.94,11210060,130.87,134.2387,129.76
01/13/2022,133.88,9608294,140.60,141.21,132.86
01/12/2022,139.60,7799677,140.08,141.50,137.74
01/11/2022,138.47,8969608,134.51,138.55,131.78
01/10/2022,134.84,13552120,132.31,135.01,127.01
01/07/2022,135.37,8150714,136.88,138.04,134.04
01/06/2022,136.94,8199391,136.93,139.45,134.75
01/05/2022,137.31,8885269,145.44,146.12,137.26
01/04/2022,145.78,7599469,147.23,147.98,143.94
01/03/2022,145.95,5746328,144.68,146.01,142.40
12/31/2021,143.41,3783529,143.98,145.16,143.161
12/30/2021,144.57,4315002,146.13,147.14,144.10
12/29/2021,145.78,4198969,145.29,146.73,144.32
12/28/2021,145.27,5386404,146.00,146.98,144.47
12/27/2021,145.59,5790045,140.88,145.615,140.80
12/23/2021,139.67,7106304,138.01,141.039,137.92
12/22/2021,137.19,8470525,132.88,137.23,132.72
12/21/2021,133.13,7575000,129.41,133.25,127.51
12/20/2021,126.44,11011880,126.075,126.89,123.26
12/17/2021,130.79,13208560,132.12,134.92,129.13
12/16/2021,135.04,10628230,140.50,140.72,133.56
12/15/2021,138.75,10319950,132.56,138.96,130.2912
12/14/2021,132.57,10135380,132.26,134.59,129.81
12/13/2021,135.42,6281118,138.47,138.81,135.08
12/10/2021,139.10,9002540,137.71,139.1589,135.34
12/09/2021,135.27,7510332,136.82,137.65,135.08
12/08/2021,137.98,8039100,137.30,138.46,135.69
12/07/2021,136.95,12174360,133.68,137.45,133.61
12/06/2021,128.93,9729241,126.68,130.57,124.58
12/03/2021,124.34,15928680,129.35,130.31,120.76
12/02/2021,127.78,10999260,122.44,129.209,122.1001
12/01/2021,122.34,13167420,131.56,134.10,122.05
11/30/2021,126.77,13180380,132.12,133.8107,126.26
11/29/2021,134.45,7920252,133.86,135.99,131.93
11/26/2021,129.52,10118200,132.66,133.94,128.57
11/24/2021,138.87,6555470,135.98,139.02,135.15
11/23/2021,137.95,8757867,136.96,138.62,134.53
11/22/2021,137.31,7615423,140.14,142.60,137.08
11/19/2021,138.47,5418298,139.15,140.27,138.13
11/18/2021,139.23,5128489,138.78,139.475,136.23
11/17/2021,137.80,4660364,138.56,138.77,137.25
11/16/2021,138.81,4453554,136.96,139.91,136.91
11/15/2021,137.17,4203954,138.32,138.40,136.17
11/12/2021,137.08,4817043,135.25,137.60,134.34
11/11/2021,134.02,2755476,135.28,135.36,134.02
11/10/2021,134.00,8314063,135.65,137.26,132.53
11/09/2021,137.30,6974903,138.99,139.1965,135.9006
11/08/2021,138.70,4918135,139.34,139.78,137.98
11/05/2021,138.21,6861409,139.03,140.74,136.87
11/04/2021,136.75,4972679,135.52,136.98,135.23
11/03/2021,134.91,4903369,132.04,135.32,131.63
11/02/2021,132.48,4322645,131.11,132.83,131.00
11/01/2021,130.94,5712187,131.19,131.5499,129.42
10/29/2021,130.23,5797848,127.41,130.56,127.20
10/28/2021,129.50,4920497,127.17,129.58,127.13
10/27/2021,125.88,4377734,128.00,128.60,125.8489
10/26/2021,127.61,5058427,128.66,129.71,127.28
10/25/2021,127.12,4164100,126.2015,127.54,124.6273
10/22/2021,125.20,6502936,125.28,126.52,123.52
10/21/2021,125.75,3938638,124.14,125.84,123.76
10/20/2021,124.73,4475251,123.64,124.97,123.54
10/19/2021,123.21,4177170,121.89,123.30,121.35
10/18/2021,120.49,4172776,117.87,120.75,117.31
10/15/2021,119.39,4842927,118.56,119.71,117.9703
10/14/2021,116.74,5996342,114.14,116.86,113.765
10/13/2021,111.08,6322157,110.802,111.81,108.39
10/12/2021,110.03,7474371,111.55,111.86,109.34
10/11/2021,110.82,5798233,112.72,115.12,110.73
10/08/2021,113.28,7450194,114.51,114.83,112.72
10/07/2021,113.90,7771503,113.73,116.20,113.535
10/06/2021,111.08,12328030,106.76,111.185,105.43
10/05/2021,109.65,8072878,107.55,111.44,106.911
10/04/2021,106.46,10960100,109.70,110.42,104.62
10/01/2021,110.69,11396730,108.20,111.98,105.44
09/30/2021,106.98,12615700,112.12,112.68,106.71
09/29/2021,110.88,10159720,111.49,112.90,110.47
09/28/2021,110.34,12695740,115.13,115.408,109.78
09/27/2021,117.52,5406279,117.62,118.61,116.89
09/24/2021,118.53,5312372,116.56,119.0999,116.35
09/23/2021,117.97,6627910,115.35,119.26,115.16
09/22/2021,113.79,9034921,112.46,115.465,111.65
09/21/2021,110.66,10362470,112.77,113.83,110.14
09/20/2021,110.88,16118690,111.59,112.90,106.8021
09/17/2021,116.85,8439272,119.59,119.95,116.42
09/16/2021,120.22,5749392,120.37,121.22,117.7265
09/15/2021,120.86,6201078,118.26,121.80,117.3012
09/14/2021,117.94,6883693,121.06,121.25,117.15
09/13/2021,119.84,6312017,121.53,121.72,117.88
09/10/2021,119.02,6188686,123.50,123.87,118.85
09/09/2021,121.76,6556147,123.23,124.80,121.63
09/08/2021,123.46,7544518,123.37,124.06,121.77
09/07/2021,123.98,4966857,124.93,125.03,123.31
09/03/2021,125.27,3801064,124.34,125.70,123.98
09/02/2021,125.42,4808153,125.45,126.09,124.31
09/01/2021,124.40,5289058,124.87,125.30,124.02
08/31/2021,124.08,4874761,124.50,124.80,123.50
08/30/2021,124.59,3879354,123.52,125.29,123.35
08/27/2021,122.93,6340702,120.42,123.2801,120.39
08/26/2021,119.76,6338492,121.69,121.93,119.68
08/25/2021,121.94,3057124,121.35,122.37,121.03
08/24/2021,121.20,3534921,121.21,121.62,120.74
08/23/2021,120.54,5414736,118.91,121.389,118.91
08/20/2021,117.58,7774580,115.05,117.78,114.65
08/19/2021,114.82,12093850,111.96,115.78,111.84
08/18/2021,114.22,8226554,117.27,118.61,114.04
08/17/2021,118.13,7677609,118.30,118.9001,115.57
08/16/2021,120.57,5026077,118.55,120.60,117.21
08/13/2021,119.67,2980329,119.43,119.69,119.02
08/12/2021,118.96,4325220,117.87,119.16,117.1008
08/11/2021,117.97,3684425,118.01,118.08,117.07
08/10/2021,117.11,4221451,117.01,117.729,116.4802
08/09/2021,116.71,3102871,116.94,117.21,116.03
08/06/2021,117.03,3275196,116.66,117.33,116.44
08/05/2021,116.34,3082264,115.22,116.48,114.95
08/04/2021,114.30,4198019,114.88,115.39,114.0684
08/03/2021,115.98,5010751,113.84,116.04,112.06
08/02/2021,113.27,4638858,115.37,115.82,113.01
07/30/2021,113.88,4179888,113.50,115.1877,113.39
07/29/2021,115.69,4976132,115.00,116.55,115.00
07/28/2021,114.23,5684922,114.87,115.38,113.04
07/27/2021,114.30,6186386,115.09,115.10,111.99
07/26/2021,115.95,3245482,114.62,115.95,114.59
07/23/2021,115.12,5189109,113.28,115.38,112.74
07/22/2021,111.74,3831318,111.15,111.90,110.34
07/21/2021,111.03,4571270,109.36,111.1299,109.1985
07/20/2021,108.45,8119247,104.44,109.36,103.83
07/19/2021,104.04,13982810,104.84,105.228,101.6701
07/16/2021,108.75,6291750,112.31,112.38,108.4285
07/15/2021,111.42,7281347,111.44,112.00,109.82
07/14/2021,112.44,5660523,113.48,113.85,111.5382
07/13/2021,112.10,6289480,112.60,113.83,111.85
07/12/2021,113.27,4352149,111.97,113.44,111.61
07/09/2021,111.96,4569083,109.79,112.22,109.59
07/08/2021,108.51,7673228,106.94,109.19,105.97
07/07/2021,111.29,5539037,110.66,111.51,109.03
07/06/2021,110.08,6158747,110.79,110.96,107.8901
07/02/2021,110.78,3785443,109.20,111.0201,108.9401
07/01/2021,108.29,3204325,107.13,108.42,107.09
06/30/2021,106.58,3709192,105.89,107.0482,105.87
06/29/2021,106.18,3014754,106.39,106.88,105.83
06/28/2021,106.13,5005220,105.86,106.19,104.905
06/25/2021,105.43,4215975,104.96,105.783,104.6701
06/24/2021,104.39,4456457,104.22,104.69,104.02
06/23/2021,102.58,4695052,102.97,103.60,102.47
06/22/2021,102.89,4563733,101.33,103.55,100.74
06/21/2021,101.40,6806310,98.49,101.50,97.875
06/18/2021,97.21,8814296,98.81,99.25,97.03
06/17/2021,101.32,6386385,101.02,102.02,99.38
06/16/2021,101.36,6907976,103.21,103.37,99.76
06/15/2021,103.12,4107941,103.84,103.84,102.46
06/14/2021,103.72,3112550,103.11,103.74,102.131
06/11/2021,103.03,3100410,102.96,103.09,101.94
06/10/2021,102.52,5926466,102.05,103.25,101.06
06/09/2021,101.11,4502001,102.23,102.26,100.95
06/08/2021,101.58,5199037,102.20,102.231,100.1779
06/07/2021,101.58,3352254,101.83,101.95,100.82
06/04/2021,101.79,3660256,100.49,102.01,100.44
06/03/2021,99.12,5713734,98.47,99.9867,97.315
06/02/2021,100.21,4976365,100.29,100.87,99.51
06/01/2021,99.78,6089707,101.82,101.94,99.44
05/28/2021,100.05,3764066,100.70,100.885,99.88
05/27/2021,99.45,4152655,100.16,100.5196,99.41
05/26/2021,99.36,3839120,99.204,99.73,98.44
05/25/2021,98.81,5095788,100.25,100.54,98.35
05/24/2021,99.43,4733190,98.19,100.225,97.97
05/21/2021,96.44,6723885,97.88,98.76,96.14
05/20/2021,96.69,6486276,94.34,97.64,94.28
05/19/2021,93.77,9320293,90.99,93.82,89.9099
05/18/2021,94.51,5095609,97.1681,97.3627,94.34
05/17/2021,96.94,6741305,96.89,97.60,95.47
05/14/2021,97.76,7710109,95.44,98.37,95.43
05/13/2021,93.39,12278890,91.30,94.83,91.28
05/12/2021,90.15,11115320,94.25,95.21,89.76
05/11/2021,96.41,11566870,95.53,97.105,93.41
05/10/2021,99.05,6543362,102.34,102.48,98.9101
05/07/2021,102.01,7394319,100.45,102.54,99.93
05/06/2021,99.80,8629843,97.63,99.95,96.07
05/05/2021,97.48,2929506,98.717,98.87,96.97
05/04/2021,97.43,9295196,97.80,98.17,94.655
05/03/2021,99.24,5373264,100.17,100.47,98.94
04/30/2021,98.72,6643463,98.93,99.585,97.995
04/29/2021,100.57,6930770,100.89,101.12,98.11
04/28/2021,98.73,6045067,99.08,99.93,98.42
04/27/2021,98.80,4371166,99.17,99.31,98.03
04/26/2021,98.91,5203330,98.86,99.3785,98.505
04/23/2021,98.26,6288138,95.67,99.36,95.60
04/22/2021,95.29,9592615,97.818,98.44,94.45
04/21/2021,97.91,5421133,94.79,98.09,94.68
04/20/2021,95.23,5531245,96.48,96.995,94.16
04/19/2021,97.38,6569035,98.17,98.49,96.37
04/16/2021,98.92,5883170,98.91,99.30,97.78
04/15/2021,97.90,5868826,96.41,98.085,96.40
04/14/2021,94.90,6974230,95.84,96.57,94.41
04/13/2021,95.80,4530934,94.92,96.2799,94.62
04/12/2021,94.92,4584989,94.41,95.16,94.00
04/09/2021,94.81,4825027,92.80,94.9901,92.70
04/08/2021,92.82,4374906,92.477,92.90,91.80
04/07/2021,91.50,4245436,91.14,91.81,90.82
04/06/2021,91.16,4874243,91.01,92.00,90.78
04/05/2021,91.44,6772547,89.54,91.81,89.49
04/01/2021,87.54,5257214,86.23,87.69,86.07
03/31/2021,84.95,5711773,84.31,85.99,84.30
03/30/2021,84.00,6451521,83.71,84.37,82.823
03/29/2021,84.58,6790256,83.72,85.20,82.695
03/26/2021,84.63,7596874,81.61,84.97,81.20
03/25/2021,80.85,9654113,78.55,81.35,77.28
03/24/2021,79.48,6981027,81.69,82.755,79.47
03/23/2021,80.68,6476242,82.28,83.23,80.18
03/22/2021,82.71,4675487,81.06,83.62,81.06
03/19/2021,80.79,5342558,81.04,82.05,79.31
03/18/2021,81.23,7735504,83.14,84.59,80.79
03/17/2021,84.85,6306171,83.18,85.49,82.42
03/16/2021,84.14,5613899,84.85,85.32,83.56
03/15/2021,84.47,4431860,83.11,84.59,81.64
03/12/2021,82.96,4387135,81.70,83.04,81.13
03/11/2021,82.56,6294716,81.81,83.92,81.51
03/10/2021,80.13,10854710,80.24,81.28,79.31
03/09/2021,78.64,7307689,77.94,80.335,77.60
03/08/2021,75.50,11132980,77.27,79.05,75.28
03/05/2021,76.58,11367200,74.77,77.29,70.27
03/04/2021,72.65,13825230,75.32,76.96,69.771
03/03/2021,75.43,11587190,78.11,78.76,75.38
03/02/2021,78.60,8959675,80.66,80.76,78.43
03/01/2021,80.42,6432645,78.04,81.23,78.04
02/26/2021,75.01,12274560,77.46,78.119,73.72
02/25/2021,76.18,13883630,81.287,82.21,75.21
02/24/2021,82.08,6382645,78.80,82.43,78.14
02/23/2021,79.47,6583108,77.81,80.395,75.03
02/22/2021,79.24,4351761,79.29,80.85,79.0699
02/19/2021,81.07,5124029,82.46,82.58,80.81
02/18/2021,81.52,5171708,80.84,82.05,79.68
02/17/2021,82.60,4831983,81.38,82.76,80.69
02/16/2021,82.58,6154476,83.64,83.74,82.0901
02/12/2021,82.78,3949215,81.0181,82.9199,80.99
02/11/2021,81.55,5392135,81.91,82.17,79.95
02/10/2021,81.15,6039923,82.53,82.56,79.60
02/09/2021,81.25,4079199,80.87,81.67,80.62
02/08/2021,81.45,4063660,80.71,81.47,80.12
02/05/2021,79.69,4033368,80.04,80.1604,78.98
02/04/2021,78.75,3503640,76.887,78.80,76.78
02/03/2021,76.21,5205968,76.63,77.31,75.41
02/02/2021,76.02,5584860,74.94,77.005,74.91
02/01/2021,72.91,6123582,71.55,73.58,70.26
01/29/2021,69.53,11141350,72.74,73.36,68.44
01/28/2021,73.82,6690514,73.21,76.40,72.99
01/27/2021,72.09,9762637,75.64,75.6615,70.64
01/26/2021,77.77,4137279,78.76,79.02,77.67
01/25/2021,78.15,6982066,77.77,78.39,74.58
01/22/2021,77.23,4572867,76.88,77.966,76.62
01/21/2021,78.06,3750264,78.27,78.5295,77.47
01/20/2021,77.86,4339460,76.24,78.43,76.02
01/19/2021,74.77,4525695,74.62,75.12,73.70
01/15/2021,73.02,7941150,73.69,74.20,71.91
01/14/2021,74.65,4815331,76.02,76.32,74.52
01/13/2021,75.51,4337662,74.91,76.16,74.38
01/12/2021,74.92,5294733,75.03,75.58,73.515
01/11/2021,74.95,5264739,74.42,76.01,74.29
01/08/2021,76.38,8231150,76.08,76.55,73.97
01/07/2021,75.10,6081932,73.47,75.63,73.32
01/06/2021,71.96,10308400,69.78,73.92,69.44
01/05/2021,70.66,5779353,68.89,71.36,68.89
01/04/2021,69.26,10399080,73.05,73.129,66.97
12/31/2020,72.25,4344615,71.05,72.67,70.72
12/30/2020,71.12,3954020,71.38,71.80,70.91
12/29/2020,70.88,4877610,72.21,72.3199,70.5095
12/28/2020,71.26,3672002,71.05,71.50,70.66
12/24/2020,69.50,2141472,68.98,69.50,68.65
12/23/2020,68.64,4395377,69.04,69.84,68.61
12/22/2020,68.52,4905415,69.08,69.15,67.85
12/21/2020,69.01,8951530,67.37,69.52,65.71
12/18/2020,69.71,8421488,70.78,70.86,68.51
12/17/2020,70.61,4842962,70.418,70.72,69.93
12/16/2020,69.40,4884703,69.25,69.98,68.69
12/15/2020,69.06,5823871,67.95,69.10,67.09
12/14/2020,66.39,6322206,68.64,69.25,66.27
12/11/2020,67.28,6074524,66.56,67.47,65.64
12/10/2020,67.53,6084068,66.79,68.17,66.30
12/09/2020,67.65,7367615,69.96,70.01,67.12
12/08/2020,69.46,4139539,68.15,69.85,68.11
12/07/2020,68.91,5498961,68.88,69.22,68.17
12/04/2020,69.36,3693923,67.942,69.36,67.90
12/03/2020,67.55,5734193,67.609,68.43,66.96
12/02/2020,67.60,4510860,66.57,67.745,66.25
12/01/2020,67.19,6093952,66.98,68.12,66.55
11/30/2020,65.09,6640324,65.53,65.67,63.54
11/27/2020,65.98,2806657,66.08,66.26,65.40
11/25/2020,65.42,4655795,65.70,65.71,64.81
11/24/2020,65.70,6838029,64.181,66.06,63.69
11/23/2020,62.76,7247932,62.64,63.40,61.37
11/20/2020,61.62,5352734,62.76,62.88,61.58
11/19/2020,62.89,6654199,61.75,63.14,61.02
11/18/2020,62.16,6593603,64.63,64.95,62.12
11/17/2020,64.45,5704106,64.13,65.1899,63.24
11/16/2020,65.50,6675853,64.71,65.54,63.96
11/13/2020,63.12,6019584,61.71,63.56,61.41
11/12/2020,60.65,8314816,61.90,62.33,59.6299
11/11/2020,62.41,6479138,62.35,62.94,61.66
11/10/2020,61.11,10254030,60.83,61.70,59.32
11/09/2020,61.40,15828620,66.26,66.35,61.11
11/06/2020,59.14,7842387,59.07,59.83,57.88
11/05/2020,59.17,9589204,58.71,60.15,58.53
11/04/2020,55.89,14289230,54.67,57.99,54.10
11/03/2020,52.39,10203400,51.35,53.4199,51.14
11/02/2020,49.80,10792640,49.80,50.74,48.47
10/30/2020,48.14,13472890,48.94,49.58,46.38
10/29/2020,49.72,9193047,48.40,51.23,47.58
10/28/2020,48.31,15880370,50.90,51.225,48.05
10/27/2020,53.80,7055671,54.55,54.72,53.69
10/26/2020,54.41,11198270,55.76,56.175,52.51
10/23/2020,57.52,5553130,57.67,57.68,56.26
10/22/2020,56.98,7287531,56.17,57.29,55.0599
10/21/2020,56.02,7263396,56.36,57.5098,55.9202
10/20/2020,56.36,9544596,56.442,58.10,56.04
10/19/2020,55.78,9448073,59.08,59.42,55.27
10/16/2020,58.41,6134447,59.27,60.17,58.33
10/15/2020,58.55,7109011,56.60,58.80,56.31
10/14/2020,58.79,5946204,60.16,60.7899,58.335
10/13/2020,59.86,5169007,60.98,61.02,59.32
10/12/2020,61.10,6378536,59.65,61.86,59.3771
10/09/2020,58.22,5502279,57.64,58.50,57.29
10/08/2020,56.69,5091930,56.29,56.76,55.8294
10/07/2020,55.23,5798661,54.04,55.69,54.0299
10/06/2020,52.56,10028770,54.98,56.04,52.28
10/05/2020,54.85,4891610,53.16,54.965,53.16
10/02/2020,52.18,10064940,51.11,53.11,50.85
10/01/2020,53.62,6991316,53.95,54.44,52.70
09/30/2020,52.66,8486644,51.83,54.2255,51.69
09/29/2020,51.46,6114195,52.241,52.60,51.13
09/28/2020,52.36,6069432,51.89,52.68,51.41
09/25/2020,49.85,6858451,47.14,50.215,46.72
09/24/2020,47.55,9660976,46.54,48.99,45.93
09/23/2020,47.20,8842649,51.00,51.12,46.95
09/22/2020,50.74,8509115,49.94,50.99,48.7299
09/21/2020,49.21,12802150,48.66,49.27,46.79
09/18/2020,50.97,9865568,53.17,53.20,49.65
09/17/2020,52.78,10835820,51.66,53.63,51.38
09/16/2020,54.19,7370036,55.498,56.24,54.04
09/15/2020,54.80,6438098,55.31,55.74,54.29
09/14/2020,54.03,6927416,53.55,54.90,53.305
09/11/2020,51.94,12786120,52.77,53.32,50.5399
09/10/2020,51.92,13450600,55.73,56.08,51.40
09/09/2020,54.74,9799862,53.74,56.01,53.28
09/08/2020,51.68,14560340,53.37,54.10,51.54
09/04/2020,56.35,15625360,58.08,58.975,52.46
09/03/2020,57.79,17626140,63.44,63.71,56.25
09/02/2020,64.42,8019210,62.86,64.96,62.20
09/01/2020,61.73,4978970,60.51,61.79,60.015
08/31/2020,60.00,6578161,60.58,61.08,59.94
08/28/2020,60.71,5447557,60.13,60.77,59.475
08/27/2020,59.54,8807598,59.66,60.36,58.641
08/26/2020,59.15,5616208,57.77,59.315,57.47
08/25/2020,57.43,5438448,57.19,57.48,56.53
08/24/2020,56.84,5616703,56.50,56.88,55.94
08/21/2020,55.13,5034199,54.42,55.26,54.2508
08/20/2020,54.57,5167841,53.19,54.8304,53.13
08/19/2020,54.07,7030759,55.01,55.26,53.81
08/18/2020,54.74,5337239,54.65,55.01,53.82
08/17/2020,54.40,4216904,54.45,54.65,54.24
08/14/2020,53.91,7373113,53.71,54.22,53.38
08/13/2020,53.96,8707895,53.83,54.61,53.45
08/12/2020,54.17,8209393,53.30,54.61,53.2893
08/11/2020,52.08,11505830,54.00,54.30,51.6705
08/10/2020,53.38,8010421,53.14,53.47,52.15
08/07/2020,52.87,10639190,52.32,52.98,51.8314
08/06/2020,52.77,7614422,51.48,52.8498,51.3199
08/05/2020,51.71,7093743,51.46,51.89,51.34
08/04/2020,50.78,7112130,49.80,50.81,49.79
08/03/2020,50.21,6819072,50.04,50.599,49.75
07/31/2020,49.21,12545610,48.95,49.25,46.91
07/30/2020,48.05,12924260,47.16,48.275,46.15
07/29/2020,48.57,8089106,47.31,48.88,47.27
